year,state,region,division,population,enslaved_population,urban_population,labor_force,labor_force_agricultural,labor_force_enslaved,gdp_per_capita,gdp,agriculture,agriculture_crops_and_livestock,agriculture_crops_and_livestock_livestock_and_feed_crops,agriculture_crops_and_livestock_food_grains,agriculture_crops_and_livestock_cotton,agriculture_crops_and_livestock_other,agriculture_farm_improvments,construction,mining,manufacturing,manufacturing_factory,manufacturing_home,services,services_trade,services_transportation_and_public_utilities,services_finance,services_professional,services_personal,services_government,services_education,services_hand_trades,services_shelter,easterlin_1957,easterlin_1960,klein,wealth
1899,Rhode Island,1,1,"428,556",NA,"378,471","191,900","9,093",NA,390.811,167.484551,4.022949,4.022949,3.278550,0.004011,0.000000,0.740389,0.000000,18.188353,0.672861,82.659133,82.659133,0.000000,61.941254,22.466619,11.700163,1.852317,7.584783,3.014149,3.178500,1.509251,2.609975,8.025497,126,69,128,NA
1899,South Carolina,3,5,"1,340,316",NA,"171,256","571,000","400,502",NA,106.715,143.031472,53.924992,52.359504,13.246279,0.873384,29.743441,8.496400,1.565488,10.833188,1.401264,23.663916,23.663916,0.000000,53.208111,9.439756,8.925971,1.572258,7.721782,4.022464,1.336628,2.012335,0.866658,17.310259,100,76,98,NA
1899,South Dakota,2,4,"401,570",NA,"40,936","128,150","86,205",NA,285.710,114.732385,59.440813,58.447139,33.639790,17.971440,0.000000,6.835908,0.993674,8.010074,4.575407,4.306505,4.306505,0.000000,38.399587,8.231312,6.019085,3.988123,4.665824,2.064873,2.086420,1.895534,1.352818,8.095598,74,NA,73,NA
1899,Tennessee,3,6,"2,020,616",NA,"326,639","727,700","417,377",NA,139.886,282.655925,73.610657,71.728645,41.396998,7.981388,8.943665,13.406593,1.882012,21.702868,8.074595,41.669349,41.669349,0.000000,137.598456,31.690237,26.832182,5.274927,20.056706,8.793809,3.848418,2.920661,6.343940,31.837575,203,122,203,NA
1899,Texas,3,7,"3,048,710",NA,"520,759","1,033,000","655,026",NA,201.670,614.834146,230.493826,221.987578,107.561480,7.134105,89.188563,18.103430,8.506248,38.506853,5.076584,50.556773,50.556773,0.000000,290.200110,78.418983,53.384446,13.702231,38.917782,14.717360,7.185710,7.868922,9.855907,66.148769,421,256,414,NA
1899,Utah,4,8,"276,749",NA,"105,427","84,500","29,324",NA,254.841,70.526868,12.976999,12.466131,8.806029,1.551949,0.000000,2.108154,0.510868,7.145737,9.919050,8.074070,8.074070,0.000000,32.411011,9.178879,8.203539,1.881518,2.167892,1.644697,0.930641,0.905890,1.276466,6.221488,50,32,51,NA
1899,Vermont,1,1,"343,641",NA,"75,831","135,000","50,854",NA,281.594,96.767084,18.030454,18.030454,15.309594,0.103630,0.000000,2.617230,0.000000,8.766900,4.508187,26.591273,26.591273,0.000000,38.870270,6.377369,9.740019,2.193300,8.339525,1.891368,0.928154,2.409250,1.487986,5.503298,66,40,66,NA
1899,Virginia,3,5,"1,854,184",NA,"340,067","662,400","317,437",NA,137.760,255.432053,56.173166,54.500888,28.351097,5.414647,0.366990,20.368155,1.672277,24.740722,5.147388,49.340424,49.340424,0.000000,120.030354,25.747748,26.143812,4.996834,14.355042,10.173730,3.685349,3.724554,4.143294,27.059991,205,123,208,NA
1899,Washington,4,9,"518,103",NA,"211,477","225,400","54,952",NA,419.139,217.157345,33.057417,32.088874,18.122059,9.229633,0.000000,4.737182,0.968543,28.059168,4.616601,37.052402,37.052402,0.000000,114.371757,28.585593,32.263327,7.712404,16.907910,3.464539,3.288914,2.723065,5.232274,14.193731,154,94,147,NA
1899,West Virginia,3,5,"958,800",NA,"125,465","325,700","159,718",NA,196.130,188.049003,27.705084,26.333170,18.412957,2.761400,0.000000,5.158814,1.371914,20.283150,32.844993,30.536936,30.536936,0.000000,76.678839,18.374322,16.690137,1.444512,9.520210,4.087526,1.336093,2.907130,4.115961,18.202948,113,76,116,NA
1899,Wisconsin,2,3,"2,069,042",NA,"790,213","732,500","267,494",NA,248.552,514.264263,108.276626,106.451069,84.642423,6.628235,0.000000,15.180411,1.825557,59.209647,3.240687,132.554153,132.554153,0.000000,210.983151,62.254214,40.207571,14.943333,17.745153,13.592015,4.394831,9.363948,11.873221,36.608863,370,221,370,NA
1899,Wyoming,4,8,"92,531",NA,"26,657","44,300","13,470",NA,564.538,52.237285,16.870690,16.470883,15.158018,0.204630,0.000000,1.108236,0.399807,1.507348,4.649554,2.449972,2.449972,0.000000,26.759720,5.736968,12.742661,0.649464,1.097528,0.535276,1.649028,0.687930,1.028093,2.632772,29,22,29,NA
